,Batch,Loss,RPN Classification Loss,RPN Regression Loss,RCNN Classification Loss,RCNN Regression Loss
0,0,23.101707458496094,0.695222020149231,4.154567241668701,0.6931471824645996,17.55877113342285
1,0,20.61286735534668,0.692132830619812,3.222111940383911,0.6931471824645996,16.005475997924805
2,0,19.9384822845459,0.6921720504760742,3.06374454498291,0.6931471824645996,15.489418983459473
3,0,20.98411750793457,0.6918553113937378,3.79339337348938,0.6931473016738892,15.805721282958984
4,0,20.648723602294922,0.6942082047462463,3.535767078399658,0.6931473016738892,15.725602149963379
5,1,20.60257339477539,0.6931490302085876,3.1801395416259766,0.6931471824645996,16.0361385345459
6,1,19.535818099975586,0.6921629905700684,3.1634247303009033,0.6931474804878235,14.987082481384277
7,1,18.51854133605957,0.6992677450180054,0.0,0.6931474804878235,17.12612533569336
8,1,20.109310150146484,0.6984137296676636,3.655545711517334,0.6931471824645996,15.062203407287598
9,1,15.454787254333496,0.6863769888877869,3.0723068714141846,0.6931471824645996,11.00295639038086
10,2,24.224252700805664,0.6922665238380432,2.4638383388519287,0.6931471824645996,20.375
11,2,24.1054630279541,0.6947707533836365,4.142463207244873,0.6931474804878235,18.57508087158203
12,2,26.825084686279297,0.6912701725959778,2.3815479278564453,0.6931474804878235,23.059118270874023
13,2,26.050722122192383,0.6880490779876709,3.2371673583984375,0.6931474804878235,21.432357788085938
14,2,19.948577880859375,0.6881202459335327,3.473306179046631,0.6931474804878235,15.094002723693848
15,3,21.76822280883789,0.6467671394348145,4.034183979034424,0.6931474804878235,16.394123077392578
16,3,29.387882232666016,0.6951693892478943,4.759189128875732,0.6931474804878235,23.240375518798828
17,3,32.0237922668457,0.6737282276153564,4.810853958129883,0.6931474804878235,25.8460636138916
18,3,18.42544174194336,0.6922531127929688,3.836029052734375,0.6931474804878235,13.204012870788574
19,3,24.29686164855957,0.6922930479049683,2.1434922218322754,0.6931474804878235,20.767929077148438
20,4,20.87442970275879,0.6795259118080139,4.182039737701416,0.6931471824645996,15.319716453552246
21,4,25.697298049926758,0.6739389896392822,3.832834482192993,0.6931474804878235,20.497377395629883
22,4,16.272377014160156,0.6941023468971252,2.3238790035247803,0.6931474804878235,12.561248779296875
23,4,22.67011833190918,0.6608895659446716,4.828220844268799,0.6931474804878235,16.48785972595215
24,4,26.3463077545166,0.691990852355957,2.9514379501342773,0.6931474804878235,22.00973129272461
25,5,18.67558479309082,0.6873573660850525,3.497856855392456,0.6931474804878235,13.797223091125488
26,5,20.456180572509766,0.6924387216567993,3.848320484161377,0.6931474804878235,15.222272872924805
